timestamp,query_name,label,api,complexity,repetition,response_time_ms,response_size_bytes,status_code
2026-06-26T11:02:54.431795,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,5,4.091,122,200
2026-06-26T11:02:54.436087,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,6,4.181,122,200
2026-06-26T11:02:54.441071,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,7,4.869,122,200
2026-06-26T11:02:54.446239,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,8,5.056,122,200
2026-06-26T11:02:54.450964,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,9,4.609,122,200
2026-06-26T11:02:54.455188,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,10,4.121,122,200
2026-06-26T11:02:54.458856,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,11,3.573,122,200
2026-06-26T11:02:54.463150,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,12,4.168,122,200
2026-06-26T11:02:54.469333,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,13,5.987,122,200
2026-06-26T11:02:54.474192,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,14,4.729,122,200
2026-06-26T11:02:54.478583,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,15,4.246,122,200
2026-06-26T11:02:54.483336,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,16,4.65,122,200
2026-06-26T11:02:54.487351,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,17,3.917,122,200
2026-06-26T11:02:54.491423,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,18,3.975,122,200
2026-06-26T11:02:54.496782,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,19,5.164,122,200
2026-06-26T11:02:54.501750,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,20,4.842,122,200
2026-06-26T11:02:54.505905,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,21,4.049,122,200
2026-06-26T11:02:54.510798,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,22,4.757,122,200
2026-06-26T11:02:54.516755,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,23,5.81,122,200
2026-06-26T11:02:54.521623,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,24,4.753,122,200
2026-06-26T11:02:54.527311,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,25,5.55,122,200
2026-06-26T11:02:54.533337,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,26,5.879,122,200
2026-06-26T11:02:54.538578,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,27,5.085,122,200
2026-06-26T11:02:54.544189,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,28,5.494,122,200
2026-06-26T11:02:54.548432,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,29,4.139,122,200
2026-06-26T11:02:54.553544,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,30,5.008,122,200
2026-06-26T11:02:54.558661,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,31,4.989,122,200
2026-06-26T11:02:54.565387,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,32,6.58,122,200
2026-06-26T11:02:54.570699,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,33,5.064,122,200
2026-06-26T11:02:54.576002,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,34,5.19,122,200
2026-06-26T11:02:54.580242,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,35,4.137,122,200
2026-06-26T11:02:54.584172,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,36,3.833,122,200
2026-06-26T11:02:54.589180,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,37,4.833,122,200
2026-06-26T11:02:54.597819,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,38,8.448,122,200
2026-06-26T11:02:54.606312,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,39,8.328,122,200
2026-06-26T11:02:54.612405,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,40,5.96,122,200
2026-06-26T11:02:54.617740,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,41,5.189,122,200
2026-06-26T11:02:54.623049,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,42,5.19,122,200
2026-06-26T11:02:54.630259,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,43,6.946,122,200
2026-06-26T11:02:54.635645,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,44,5.244,122,200
2026-06-26T11:02:54.641048,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,45,5.262,122,200
2026-06-26T11:02:54.647018,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,46,5.839,122,200
2026-06-26T11:02:54.652567,simples_graphql,Simples - Buscar pais por ID,GraphQL,simples,47,5.404,122,200
